uri:/instrument/1.0/AAPL/chartdata;type=quote;range=10y/csv
ticker:aapl
Company-Name:Apple Inc.
Exchange-Name:NMS
unit:WEEK
timestamp:
first-trade:19801212
last-trade:20140609
currency:USD
previous_close_price:2.1957
Date:20040614,20140609
labels:20040614,20050103,20060103,20070103,20080107,20090105,20100104,20110103,20120103,20130107,20140106
values:Date,close,high,low,open,volume
close:2.1271,100.0129
high:2.2443,100.7243
low:2.0529,99.0886
open:2.1321,99.9071
volume:46994080,585520576
20060703,7.9143,8.3114,7.8100,8.2171,134098824
20060710,7.2386,8.0700,7.1657,7.9571,226232032
20060717,8.6743,8.7986,7.3786,7.3900,313988640
20060724,9.3700,9.3829,8.6329,8.7514,181845296
20060731,9.7571,10.0000,9.2800,9.5471,242464320
20060807,9.0929,9.9429,8.9400,9.6743,233725248
20060814,9.7014,9.8086,9.0857,9.1500,173887968
20060821,9.8214,9.8643,9.4500,9.6143,141930176
20060828,9.7686,9.8071,9.3029,9.7857,167441408
20060905,10.3600,10.5100,9.7929,9.8529,259402496
20060911,10.5857,10.7114,10.2029,10.3471,278176640
20060918,10.4286,10.8657,10.3686,10.5429,184867760
20060925,10.9971,11.1114,10.5314,10.5443,195086768
20061002,10.6029,10.8800,10.4514,10.7286,174163632
20061009,10.7171,10.9829,10.3714,10.5429,140935904
20061016,11.4214,11.4271,10.5586,10.7414,213795824
20061023,11.4871,11.8000,11.3929,11.4271,140432880
20061030,11.1843,11.6686,11.1129,11.4271,125497824
20061106,11.8743,12.0986,11.2043,11.2786,147417200
20061113,12.2643,12.3286,11.8057,11.8886,142765840
20061120,13.0900,13.2971,12.1714,12.2000,149004976
20061127,13.0457,13.3086,12.7857,13.2157,246682944
20061204,12.6086,13.1900,12.4143,13.1257,189983232
20061211,12.5314,12.8571,12.2186,12.7000,197786128
20061218,11.7429,12.5714,11.6571,12.5186,185878832
20061226,12.1200,12.2000,10.9671,11.7357,288921856
20070103,12.1500,12.3686,11.7000,12.3271,243360128
20070108,13.5171,13.9714,12.1643,12.2800,492611392
20070116,12.6429,13.9429,12.5886,13.6686,413713504
20070122,12.1971,12.7371,12.1414,12.7343,274105568
20070129,12.1071,12.3786,11.9571,12.3286,181078800
20070205,11.8957,12.3586,11.8371,12.0429,202482144
20070212,12.1186,12.2343,11.9471,12.0614,128828424
20070220,12.7243,12.9729,12.0229,12.0929,195570896
20070226,12.2014,12.8571,11.8571,12.8343,247833328
20070305,12.5671,12.7100,12.2514,12.2700,157560896
20070312,12.7986,12.9429,12.5600,12.5814,176254400
20070319,13.3600,13.4800,12.7986,12.8914,145057504
20070326,13.2729,13.8329,13.1757,13.4271,203282944
20070402,13.5257,13.6043,13.2886,13.4486,119889176
20070409,12.8914,13.6143,12.8657,13.6014,134572192
20070416,12.9957,13.1857,12.8000,12.9386,138684560
20070423,14.2743,14.6429,13.0429,13.0843,272993440
20070430,14.4014,14.5143,14.0786,14.2986,130612160
20070507,15.5343,15.5900,14.4300,14.4400,210713296
20070514,15.7171,15.8057,14.7743,15.6600,204493232
20070521,16.2314,16.4286,15.7214,15.7586,182199920
20070529,16.9143,17.4529,16.0986,16.3500,269154208
20070604,17.7843,18.2300,16.8429,16.9471,303823104
20070611,17.2143,18.0214,16.4857,18.0000,340333152
20070618,17.5714,17.8829,17.2457,17.6114,212503200
20070625,17.4343,17.8700,16.9600,17.7414,263054544
20070702,18.9000,19.0486,17.0429,17.2929,280318144
20070709,19.6757,19.6929,18.4014,18.9114,234240720
20070716,20.5357,20.5971,19.4343,19.7700,215179728
20070723,20.5500,21.2743,19.1643,20.4729,383784640
20070730,18.8357,20.7786,18.2529,20.6186,307568512
20070806,17.8571,19.6057,17.1857,18.9857,260967424
20070813,17.4371,18.4786,15.9457,18.3314,277326144
20070820,19.3286,19.3386,17.2143,17.7086,247340096
20070827,19.7829,19.9500,18.0900,19.0557,268306768
20070904,18.8243,20.8343,18.5714,19.9914,436056384
20070910,19.8300,19.9143,19.1071,19.5700,237298880
20070917,20.5929,20.6643,19.6571,19.8557,235753152
20070924,21.9243,22.1429,20.9500,20.9614,224664032
20071001,23.0643,23.0829,21.8471,22.0900,196104304
20071008,23.8929,24.5543,21.8871,23.3557,261998656
20071015,24.3457,24.9471,23.3571,23.9971,269441472
20071022,26.3857,26.9429,24.2800,24.3357,320681216
20071029,26.8386,27.1600,25.7143,26.4929,206021472
20071105,23.6243,27.5257,23.6014,26.4700,308499520
20071112,23.7700,25.3671,21.5186,23.6114,391429216
20071119,24.5057,24.6214,23.1571,23.7286,273852416
20071126,26.0314,26.8143,24.2871,24.7986,300621312
20071203,27.7571,27.8557,25.2843,25.9800,229677424
20071210,27.1986,28.1186,26.5371,27.6557,229894704
20071217,27.7014,27.7014,25.5143,27.2457,242139648
20071224,28.5471,28.9943,27.8271,27.8614,167444368
20071231,25.7214,28.6429,25.5557,28.5000,244775648
20080107,24.6700,26.2286,24.0429,25.8929,406257600
20080114,23.0514,25.6314,22.3857,25.3600,456988800
20080122,18.5729,22.8543,18.0200,21.1514,585520576
20080128,19.1071,19.5214,18.0643,18.3086,308714848
20080204,17.9257,19.4143,16.7529,19.1729,352642656
20080211,17.8043,18.7143,17.6600,18.2871,262567200
20080219,17.0657,18.1071,16.5529,17.9986,277529888
20080225,17.8600,18.8857,16.4914,16.9414,355526784
20080303,17.4643,18.2143,16.8571,17.7771,365221216
20080310,18.0871,18.6143,17.0529,17.4257,282095264
20080317,19.0386,19.1843,17.5071,17.5071,262315200
20080324,20.4300,20.8200,19.0914,19.1443,250791808
20080331,21.8686,22.1014,20.3600,20.4671,237579296
20080407,21.0200,22.8129,20.9143,22.3043,260592928
20080414,23.0057,23.1800,20.6486,20.9671,203496576
20080421,24.2471,24.4429,22.5843,23.1729,333572832
20080428,25.8486,25.9886,24.1614,24.2500,237993696
20080505,26.2071,26.8857,25.7914,25.9886,225135952
20080512,26.8029,27.4629,26.1214,26.4586,209880032
20080519,25.8814,26.9557,24.5714,26.8371,259349024
20080527,26.9643,27.0771,25.9771,26.1071,174453472
20080602,26.5200,27.1357,26.0486,26.9429,193960624
20080609,24.6243,26.6829,23.6157,26.3986,332258784
20080616,25.0386,26.0486,24.1529,24.4714,222158576
20080623,24.2986,25.5471,23.4500,24.9629,191201920
20080630,24.3029,25.3500,23.4286,24.3129,197272432
20080707,24.6543,25.8443,24.4286,24.7371,218760928
20080714,23.5929,25.6143,23.5714,25.6057,214991424
20080721,23.1600,24.0529,20.9329,23.8429,288754336
20080728,22.3800,23.2100,21.9500,23.1914,168605232
20080804,24.2214,24.2357,21.8443,22.3714,172933872
20080811,25.1057,25.7786,24.2386,24.2957,199474096
20080818,25.2557,25.4014,24.5443,25.0814,132726304
20080825,24.2186,25.1786,24.1486,25.1643,121921528
20080902,22.8829,24.7857,22.5214,24.6286,190366752
20080908,21.2771,23.5557,20.8571,23.5100,251415504
20080915,20.1300,21.0986,17.2400,20.2900,321402752
20080922,18.3200,20.0357,17.5714,19.9914,265829472
20080929,13.8671,17.0971,13.5214,17.0886,472449312
20081006,13.8286,14.5000,12.1429,13.1371,501530656
20081013,13.9143,16.6286,12.2700,14.9357,442349760
20081020,13.7686,14.4643,12.8729,14.2543,462856384
20081027,15.3700,16.0271,13.1229,13.5814,404586432
20081103,14.0343,15.9700,13.6743,15.1329,306370112
20081110,12.8914,14.3429,12.2886,14.3100,339334528
20081117,11.7971,13.0829,11.3057,12.6400,341510400
20081124,13.2386,13.6071,12.1200,12.1729,242197552
20081201,13.4286,13.7471,12.3571,13.0429,277316736
20081208,14.0386,14.8000,13.2186,13.8971,270423840
20081215,12.8571,13.7829,12.5743,13.7129,246923056
20081222,12.2586,12.8614,12.0786,12.8600,128714424
20081229,12.9643,13.0057,12.1029,12.3600,187947376
20090105,12.9400,13.8814,12.8629,13.3100,222215696
20090112,11.7614,12.9986,11.4357,12.9229,265851872
20090120,12.6229,12.8571,11.1714,11.7043,261405200
20090126,12.8757,13.5714,12.6143,12.6943,170794544
20090202,14.2457,14.2857,12.7000,12.7286,170121696
20090209,14.1657,14.7143,13.6814,14.2857,183260560
20090217,13.0286,13.8629,12.7143,13.8386,189758624
20090223,12.7586,13.2743,12.3586,13.0929,188183376
20090302,12.1857,13.2529,11.7614,12.5886,197736000
20090309,13.7043,13.8857,11.7957,12.0257,187927744
20090316,14.5129,14.7829,13.4543,13.7900,178784768
20090323,15.2643,15.7114,14.5357,14.6729,153137600
20090330,16.5700,16.5900,14.6586,14.9300,155542800
20090406,17.0814,17.1429,16.1829,16.4200,136314496
20090413,17.6314,17.7500,16.5371,17.1443,117384128
20090420,17.7000,18.1714,16.9429,17.3900,168091968
20090427,18.1771,18.2786,17.5229,17.5571,114533160
20090504,18.4557,19.0714,18.0371,18.3200,124044624
20090511,17.4886,18.7086,17.0543,18.1957,121275272
20090518,17.5000,18.4729,17.3671,17.6757,96289616
20090526,19.4014,19.4143,17.7929,17.8229,139214768
20090601,20.6671,20.9143,19.4286,19.4957,132863640
20090608,19.5671,20.6514,19.4343,20.5457,169257472
20090615,19.9257,19.9286,19.2186,19.4300,138775280
20090622,20.3486,20.5086,18.9829,20.0957,142790208
20090629,20.0029,20.6657,19.9700,20.4943,111656128
20090706,19.7886,19.9543,19.2029,19.8143,116225760
20090713,21.6786,21.7171,19.6471,19.9343,115603040
20090720,22.8557,22.8571,21.3929,21.8957,172486864
20090727,23.3414,23.5714,22.4657,22.8814,103558280
20090803,23.6443,23.9129,23.2986,23.6014,97110304
20090810,23.8257,24.0957,23.1257,23.6657,92325240
20090817,24.1743,24.1957,22.7743,23.3643,106345536
20090824,24.2929,24.6414,23.5471,24.3029,96908280
20090831,24.3300,24.3857,23.4443,24.0229,90659936
20090908,24.5943,24.9243,24.2429,24.7114,122889376
20090914,26.4314,26.6843,24.3214,24.4043,145732992
20090921,26.0529,26.9857,25.9200,26.3271,119207624
20090928,26.4143,26.7714,25.8143,26.2671,115021760
20091005,27.2100,27.3500,26.3243,26.6000,111268496
20091012,26.8643,27.4743,26.8343,27.2886,90826960
20091019,29.1343,29.8157,26.5071,26.8357,224458768
20091026,26.9286,29.5357,26.8814,29.0957,167353632
20091102,27.7629,27.8843,26.5100,27.1143,118447696
20091109,29.2071,29.2857,28.0371,28.1343,104044640
20091116,28.5600,29.7143,28.2514,29.3543,110251672
20091123,28.6557,29.4286,28.3386,29.0000,85940400
20091130,27.6171,28.9671,27.1829,28.7300,144074272
20091207,27.8100,28.5286,26.9543,27.6171,150469200
20091214,27.9186,28.2157,27.2857,27.9100,113292200
20091221,29.8629,29.9071,27.9529,28.0071,112989800
20091228,30.1043,30.5643,29.7586,30.2457,115891648
20100104,30.2829,30.7986,29.8643,30.4900,128626824
20100111,29.4186,30.4286,29.1571,30.4000,134477136
20100119,28.2500,30.7929,28.1657,29.7614,177005152
20100125,27.4371,30.5300,27.1786,28.9300,353741664
20100201,27.9229,28.6000,27.2643,27.4814,183575280
20100208,28.6257,28.8057,27.7143,27.9557,134366672
20100216,28.8100,29.1871,28.6943,28.8486,113651824
20100222,29.2314,29.3100,27.9586,28.9057,129940576
20100301,31.2786,31.3857,29.3500,29.3929,137717728
20100308,32.3714,32.5329,31.1271,31.4300,138419536
20100315,31.7500,32.3500,31.4643,32.1971,114646136
20100322,32.9857,33.1357,31.4500,31.4957,141989536
20100329,33.7100,34.1043,33.0886,33.2857,131366200
20100405,34.5414,34.5600,33.5386,33.5686,133359936
20100412,35.3429,35.8771,34.4443,34.6000,108532200
20100419,38.6900,38.8829,34.5386,35.2900,193901120
20100426,37.2986,38.9229,36.6300,38.8400,152405968
20100503,33.6943,38.2686,28.4643,37.6914,251157200
20100510,36.2600,37.8571,35.5043,35.7500,192333408
20100517,34.6171,36.9357,33.0500,36.3857,253902320
20100524,36.6971,37.0571,33.8800,35.3257,206739824
20100601,36.5657,37.9914,36.3757,37.0986,185839504
20100607,36.2157,37.0214,34.6000,36.8986,203222880
20100614,39.1529,39.2857,36.2871,36.5657,181459456
20100621,38.1000,39.8586,37.9729,39.6700,176321456
20100628,35.2771,38.5357,34.7429,38.1329,208724176
20100706,37.0886,37.5571,35.1657,35.8571,152578656
20100712,35.7000,37.4071,35.2043,36.9329,221528720
20100719,37.1343,37.8786,34.2286,35.6971,223190368
20100726,36.7500,37.9986,36.4143,37.1429,130866264
20100802,37.1557,37.7543,36.8043,37.2057,100003960
20100809,35.5857,37.4500,35.1600,37.3543,113244600
20100816,35.6629,36.3814,35.2314,35.3686,94585120
20100823,34.5171,36.0000,33.6514,35.9700,131418560
20100830,36.9671,36.9686,34.3357,34.3943,121866496
20100907,37.6300,38.0743,36.6071,36.6629,105951648
20100913,39.3386,39.7086,37.9314,37.9743,125643976
20100920,41.7600,41.9329,39.4071,39.4400,167382320
20100927,40.3600,42.1043,39.2857,41.9971,155452768
20101004,42.0100,42.0714,39.6814,40.2286,133747040
20101011,44.9629,45.0000,41.7843,42.1057,148694000
20101018,43.9243,45.5714,42.8600,45.4957,198582864
20101025,42.9971,44.5143,42.9814,44.1557,108297840
20101101,45.3043,45.7400,43.1714,43.1743,118495440
20101108,44.0043,45.9000,43.3757,45.3143,110333024
20101115,43.8186,44.3629,42.5371,44.0657,121002000
20101122,45.0000,45.3857,43.6957,43.8114,97739600
20101129,45.3486,45.5714,44.4100,45.0714,110716200
20101206,45.7943,46.2843,45.3014,45.5200,85926680
20101213,45.8014,46.4371,45.5714,46.3386,95854784
20101220,46.2286,46.5314,45.4614,45.9429,70690200
20101227,46.0800,46.6657,45.9014,46.1214,46994080
20110103,48.0171,48.0500,46.4057,46.5200,81104936
20110110,49.7829,49.7829,48.1671,48.4043,90043936
20110118,46.6743,49.8000,46.5714,47.0743,283487584
20110124,48.0143,49.3714,46.6743,46.6957,125275504
20110131,49.5000,49.5286,47.7571,47.9714,88923664
20110207,50.9786,51.4286,49.6629,49.6986,132246528
20110214,50.0800,52.1286,49.9314,50.9700,121119464
20110222,49.7371,49.7757,48.2457,48.8786,151520608
20110228,51.4286,51.4700,49.6686,50.1771,120792840
20110307,50.2843,51.6671,49.2714,51.6286,116718272
20110314,47.2386,50.9257,46.6086,50.4543,186584304
20110321,50.2200,50.2943,47.8943,47.9986,98097160
20110328,49.2229,50.6171,49.0429,50.4500,84217136
20110404,47.8657,49.2286,47.7071,49.1871,104816880
20110411,46.7800,48.0200,46.6857,47.7229,96310616
20110418,50.1000,50.7329,45.7371,46.5857,155234624
20110425,50.0186,50.7129,49.3600,50.0486,116443176
20110502,49.5229,50.2614,49.3571,49.9629,88070784
20110509,48.6429,50.0000,48.6214,49.6943,73547736
20110516,47.8886,48.9157,47.2471,48.4571,91801216
20110523,48.2014,48.3657,47.0600,47.1386,71295560
20110531,49.0629,50.3043,48.7143,48.7286,101529400
20110606,46.5571,49.5786,46.5014,49.3857,101724704
20110613,45.7514,47.6071,45.4757,46.7429,109442472
20110620,46.6214,47.5929,44.3571,45.3371,126208872
20110627,49.0371,49.0714,46.7500,46.7986,87246320
20110705,51.3871,51.4286,48.9286,49.0000,105561048
20110711,52.1314,52.1429,49.8029,50.9057,110046160
20110718,56.1857,56.6100,52.1829,52.2043,168820128
20110725,55.7829,57.7857,54.8571,55.7643,147616560
20110801,53.3743,57.0714,51.7957,56.8257,203044096
20110808,53.8557,54.2343,50.4314,51.6700,218800944
20110815,50.8614,54.9957,50.8571,54.2329,151433936
20110822,54.7971,54.8286,50.7271,52.0729,166562064
20110829,53.4357,56.0114,53.1186,55.4543,106422128
20110906,53.9257,55.5157,52.3543,52.4814,115077904
20110912,57.2143,57.2143,53.1286,53.2857,127972464
20110919,57.7571,60.4086,56.4571,56.7143,186017440
20110926,54.4743,58.4643,54.4543,57.1229,153686960
20111003,52.8286,54.9686,50.6057,54.3386,201864320
20111010,60.2857,60.2857,54.0300,54.1557,133502040
20111017,56.1243,60.9571,55.8214,60.2486,192111072
20111024,57.8500,58.4286,56.1643,56.5971,110318872
20111031,57.1771,58.4757,56.1743,57.4886,99412880
20111107,54.9457,58.2857,54.3229,57.1300,131397000
20111114,53.5629,55.8771,53.5543,54.7886,103238240
20111121,51.9386,53.9900,51.9029,52.9143,96252096
20111128,55.6714,56.2329,52.8857,53.1929,94722184
20111205,56.2314,56.6300,55.2514,56.2129,80945200
20111212,54.4314,56.4857,53.9543,55.9543,86228096
20111219,57.6186,57.6557,54.3543,54.6386,65372580
20111227,57.8571,58.4414,57.2157,57.5857,55586124
20120103,60.3429,60.3929,58.4286,58.4857,71987824
20120109,59.9729,61.1071,59.8086,60.7857,65295720
20120117,60.0429,61.6243,59.9643,60.6000,74712576
20120123,63.8971,64.9214,59.9357,60.3814,121785440
20120130,65.6686,65.7143,63.6271,63.6729,75723336
20120206,70.4886,71.0886,65.4571,65.4829,124452160
20120213,71.7314,75.1843,69.5186,71.3614,198204576
20120221,74.6300,74.7000,72.0171,72.4114,129499824
20120227,77.8829,78.3157,73.7543,74.4729,160748144
20120305,77.8814,78.2486,73.7457,77.9171,167663024
20120312,83.6529,85.7157,78.1429,78.4257,225109344
20120319,85.1500,87.0929,84.1500,85.4814,170814976
20120326,85.6500,88.7786,85.0371,85.6843,159880432
20120402,90.5257,90.6657,85.7686,85.9757,165449376
20120409,86.4614,92.0000,86.2157,89.4471,182892928
20120416,81.8543,88.6071,81.4886,87.1514,244827520
20120423,86.1429,88.2857,79.2857,81.5157,194562336
20120430,80.7500,85.4857,80.7386,85.4000,123253760
20120507,80.9586,82.2686,79.8186,80.2143,108541024
20120514,75.7686,81.0729,74.5971,80.3671,141968544
20120521,80.3271,82.3571,76.2929,76.3571,136780560
20120529,80.1414,83.0714,80.0743,81.5571,120162528
20120604,82.9029,82.9400,78.3571,80.2143,103697440
20120611,82.0186,84.0714,80.9571,83.9600,100052680
20120618,83.1571,84.2857,81.4814,81.5657,88579120
20120625,83.4286,83.4286,80.8014,82.4714,74412664
20120702,86.5543,87.7629,83.3714,83.5329,96569904
20120709,86.4243,88.5529,84.6686,86.4714,105007696
20120716,86.3286,87.9071,86.1643,86.4457,84095904
20120723,83.5943,87.0971,81.4286,84.9143,137049504
20120730,87.9571,88.2829,83.9743,84.4171,95152536
20120806,88.8143,89.2857,87.8943,88.1843,62691864
20120813,92.5871,92.5986,89.0357,89.0557,78681960
20120820,94.7457,96.4114,92.5871,92.8586,142444832
20120827,95.0343,97.2671,93.8929,97.1414,76912640
20120904,97.2057,97.4971,94.9286,95.1086,89070624
20120910,98.7543,99.5686,93.7143,97.2071,145152432
20120917,100.0129,100.7243,99.0886,99.9071,100328336
20120924,95.3000,99.3029,94.3357,98.1229,143212992
20121001,93.2271,96.6786,92.9500,95.8800,128030000
20121008,89.9586,92.5086,89.0786,92.4114,149652160
20121015,87.1200,93.2557,87.0886,90.3357,129601072
20121022,86.2857,90.7686,84.4286,87.4886,174358096
20121031,82.4000,86.1429,82.1071,84.9829,122556240
20121105,78.1514,84.3914,76.2457,83.3600,184188064
20121112,75.3829,79.2143,72.2500,79.1643,179136304
20121119,81.6429,81.7143,77.1257,77.2443,131993752
20121126,83.6114,84.8929,81.7514,82.2714,129539624
20121203,76.1786,84.9414,74.0900,84.8071,196511968
20121210,72.8271,78.5086,72.2257,75.0000,167240640
20121217,74.1900,76.4143,71.6043,72.7043,145530976
20121224,72.7986,74.8929,72.0943,74.3357,80474272
20121231,75.2857,79.2857,72.7143,72.9329,135456832
20130107,74.3286,75.9843,73.6000,74.5714,115106040
20130114,71.4286,72.9643,69.0543,71.8114,161419296
20130122,62.8400,73.5700,62.1429,72.0800,249495920
20130128,64.8029,66.0857,62.2657,62.5471,131632472
20130204,67.8543,68.4014,63.1429,64.8443,149095520
20130211,65.7371,69.2771,65.7029,68.0714,117438576
20130219,64.4014,66.1043,63.2600,65.8714,105620200
20130225,61.4957,65.0171,61.4257,64.8357,116819640
20130304,61.6743,62.2043,59.8571,61.1143,127069736
20130311,63.3800,63.4614,60.7343,61.3929,114676664
20130318,65.9871,66.0143,63.0286,63.0643,110999696
20130325,63.2371,67.1357,63.0886,66.3843,98094152
20130401,60.4571,63.3857,59.9543,63.1286,101230496
20130408,61.4000,62.5700,60.3557,60.6929,77517440
20130415,55.7900,61.1271,55.0143,61.0000,142196032
20130422,59.6000,59.8243,55.8957,56.0914,160637264
20130429,64.2829,64.7471,60.0000,60.0643,131095160
20130506,64.7100,66.5357,64.3543,65.1014,109316624
20130513,61.8943,65.4143,59.8429,64.5014,126839440
20130520,63.5929,64.0500,61.4429,61.7014,98991336
20130528,64.2471,65.3000,62.7714,64.2714,90909000
20130603,63.1157,64.9186,61.8243,64.3900,88857016
20130610,61.4357,64.1543,61.2143,63.5329,77959560
20130617,59.0714,62.2429,58.3000,61.6343,80190464
20130624,56.6471,58.3800,55.5529,58.2000,103919760
